X -c -no-X    4    1.800       180.000           2.000      
X -c -oh-X    2    4.600       180.000           2.000      Junmei et al, 1999
X -c -os-X    2    5.400       180.000           2.000      Junmei et al, 1999
X -c -p2-X    2   13.300       180.000           2.000      double bond, same as X-c2-p2-X 
X -c -pc-X    2    4.000       180.000           2.000      estimated   
X -c -pd-X    2    4.000       180.000           2.000      estimated 
X -c -pe-X    2    0.000       180.000           2.000      single bond
X -c -pf-X    2    0.000       180.000           2.000      single bond
X -c -p3-X    4    6.200       180.000           2.000
X -c -p4-X    4    5.400       180.000           2.000
X -c -px-X    4    5.400       180.000           2.000     
X -c -p5-X    4    4.000         0.000           2.000
X -c -py-X    4    4.000         0.000           2.000      
X -c -sh-X    2    4.500       180.000           2.000
X -c -ss-X    2    6.200       180.000           2.000
X -c -s4-X    4    0.800       180.000           2.000
X -c -sx-X    4    0.800       180.000           2.000     
X -c -s6-X    6    3.000         0.000           2.000
X -c -sy-X    6    3.000         0.000           2.000    
X -c1-c1-X    1    0.000       180.000           2.000      for both triple and single bonds
X -c1-cg-X    1    0.000       180.000           2.000      for both triple and single bonds
X -c1-ch-X    1    0.000       180.000           2.000      for both triple and single bonds
X -cg-cg-X    1    0.000       180.000           2.000      for both triple and single bonds
X -ch-ch-X    1    0.000       180.000           2.000      for both triple and single bonds
X -cg-ch-X    1    0.000       180.000           2.000      for both triple and single bonds
X -c1-c2-X    2    0.000       180.000           2.000     
X -c1-c3-X    3    0.000       180.000           2.000     
X -c1-ca-X    2    0.000       180.000           2.000     
X -c1-cc-X    2    0.000       180.000           2.000     
X -c1-cd-X    2    0.000       180.000           2.000     
X -c1-ce-X    2    0.000       180.000           2.000     
X -c1-cf-X    2    0.000       180.000           2.000     
X -c1-cu-X    2    0.000       180.000           2.000     
X -c1-cv-X    2    0.000       180.000           2.000     
X -c1-cx-X    3    0.000       180.000           2.000     
X -c1-cy-X    3    0.000       180.000           2.000     
X -c1-n -X    2    0.000       180.000           2.000     
X -c1-n2-X    1    0.000       180.000           2.000     
X -c1-n3-X    2    0.000       180.000           2.000     
X -c1-n4-X    3    0.000       180.000           2.000     
X -c1-na-X    2    0.000       180.000           2.000     
X -c1-nb-X    2    0.000       180.000           2.000     
X -c1-nc-X    2    0.000       180.000           2.000     
X -c1-nd-X    2    0.000       180.000           2.000     
X -c1-ne-X    2    0.000       180.000           2.000     
X -c1-nf-X    2    0.000       180.000           2.000     
X -c1-nh-X    2    0.000       180.000           2.000     
X -c1-no-X    2    0.000       180.000           2.000     
X -c1-oh-X    1    0.000       180.000           2.000     
X -c1-os-X    1    0.000       180.000           2.000     
X -c1-p2-X    1    0.000       180.000           2.000     
X -c1-pb-X    1    0.000       180.000           2.000     
X -c1-pc-X    1    0.000       180.000           2.000     
X -c1-pd-X    1    0.000       180.000           2.000     
X -c1-pe-X    1    0.000       180.000           2.000     
X -c1-pf-X    1    0.000       180.000           2.000     
X -c1-p3-X    2    0.000       180.000           2.000     
X -c1-p4-X    2    0.000       180.000           2.000     
X -c1-px-X    2    0.000       180.000           2.000     
X -c1-p5-X    3    0.000       180.000           2.000     
X -c1-py-X    3    0.000       180.000           2.000     
X -c1-s2-X    1    0.000       180.000           2.000     
X -c1-sh-X    1    0.000       180.000           2.000     
X -c1-ss-X    1    0.000       180.000           2.000     
X -c1-s4-X    2    0.000       180.000           2.000     
X -c1-sx-X    2    0.000       180.000           2.000     
X -c1-s6-X    3    0.000       180.000           2.000     
X -c1-sy-X    3    0.000       180.000           2.000     
X -c2-c2-X    4   26.600       180.000           2.000      c2=c2 double bond, intrpol.bsd.on C6H6
X -c2-ce-X    4   26.600       180.000           2.000      c2=c2 double bond, intrpol.bsd.on C6H6
X -c2-cf-X    4   26.600       180.000           2.000      c2=c2 double bond, intrpol.bsd.on C6H6
X -ce-cf-X    4   26.600       180.000           2.000      c2=c2 double bond, intrpol.bsd.on C6H6
X -ce-ce-X    4    4.000       180.000           2.000      c2-c2 single bond, parm99 
X -cf-cf-X    4    4.000       180.000           2.000      c2-c2 single bond, parm99 
X -cc-cd-X    4   16.000       180.000           2.000      statistic value of parm94
X -cc-cc-X    4   16.000       180.000           2.000      statistic value of parm94
X -cd-cd-X    4   16.000       180.000           2.000      statistic value of parm94
X -c2-c3-X    6    0.000         0.000           2.000      JCC,7,(1986),230
X -c2-ca-X    4    2.800       180.000           2.000      optimized by Junmei Wang, March 2013
X -c2-n -X    4    2.600       180.000           2.000
X -c2-n2-X    2    8.300       180.000           2.000      double bond, parm99
X -c2-ne-X    2    8.300       180.000           2.000      double bond, parm99
X -c2-nf-X    2    8.300       180.000           2.000      double bond, parm99
X -ce-ne-X    2    1.600       180.000           2.000      single bond
X -cf-nf-X    2    1.600       180.000           2.000      single bond
X -c2-nc-X    2    9.500       180.000           2.000      statistic value from parm94
X -c2-nd-X    2    9.500       180.000           2.000      statistic value from parm94
X -cc-nd-X    2    9.500       180.000           2.000      statistic value from parm94
X -cd-nc-X    2    9.500       180.000           2.000      statistiv value from parm94
X -cc-nc-X    2    9.500       180.000           2.000      statistic value from parm94
X -cd-nd-X    2    9.500       180.000           2.000      statistiv value from parm94
X -c2-n3-X    4    1.200       180.000           2.000      intrpol.  
X -c2-n4-X    6    0.000       180.000           3.000      intrpol. 
X -c2-na-X    4    2.500       180.000           2.000
X -cc-na-X    4    6.800       180.000           2.000      statistic value from parm94
X -cd-na-X    4    6.800       180.000           2.000      statistic value from parm94
X -c2-nh-X    4    2.700       180.000           2.000
X -c2-no-X    4    3.000       180.000           2.000
X -c2-oh-X    2    2.100       180.000           2.000      parm99 
X -c2-os-X    2    2.100       180.000           2.000      parm99 
X -c2-p2-X    2   13.300       180.000           2.000      double bond
X -c2-pe-X    2   13.300       180.000           2.000      double bond
X -c2-pf-X    2   13.300       180.000           2.000      double bond
X -ce-pf-X    2   13.300       180.000           2.000      double bond
X -ce-pe-X    2    1.900       180.000           2.000      single bond
X -cf-pf-X    2    1.900       180.000           2.000      single bond
X -c2-pc-X    2    9.500       180.000           2.000      estimated 
X -c2-pd-X    2    9.500       180.000           2.000      estimated 
X -cc-pc-X    2    9.500       180.000           2.000      estimated 
X -cc-pd-X    2    9.500       180.000           2.000      estimated 
X -cd-pc-X    2    9.500       180.000           2.000      estimated 
X -cd-pd-X    2    9.500       180.000           2.000      estimated
X -c2-p3-X    4    1.800       180.000           2.000
X -c2-p4-X    4   26.600       180.000           2.000      c2=p4 double bond !!!  
X -ce-p4-X    4   26.600       180.000           2.000      c2=p4 double bond !!!  
X -cf-p4-X    4   26.600       180.000           2.000      c2=p4 double bond !!!  
X -c2-px-X    4    1.300         0.000           2.000
X -ce-px-X    4    1.300         0.000           2.000
X -cf-px-X    4    1.300         0.000           2.000
X -c2-p5-X    6   39.900       180.000           2.000      c2=p5 double bond !!!
X -ce-p5-X    6   39.900       180.000           2.000      c2=p5 double bond !!!
X -cf-p5-X    6   39.900       180.000           2.000      c2=p5 double bond !!!
X -c2-py-X    6    8.600       180.000           2.000
X -ce-py-X    6    8.600       180.000           2.000
X -cf-py-X    6    8.600       180.000           2.000
X -c2-sh-X    2    1.000       180.000           2.000
X -c2-ss-X    2    2.200       180.000           2.000
X -c2-s4-X    4   26.600       180.000           2.000      c2=s4 double bond  !!!
X -ce-s4-X    4   26.600       180.000           2.000      c2=s4 double bond  !!!
X -cf-s4-X    4   26.600       180.000           2.000      c2=s4 double bond  !!!
X -c2-sx-X    4    2.400         0.000           2.000
X -ce-sx-X    4    2.400         0.000           2.000
X -cf-sx-X    4    2.400         0.000           2.000
X -c2-s6-X    6   39.900       180.000           2.000      c2=s6 double bond  !!!
X -ce-s6-X    6   39.900       180.000           2.000      c2=s6 double bond  !!!
X -cf-s6-X    6   39.900       180.000           2.000      c2=s6 double bond  !!!
X -c2-sy-X    6    7.600       180.000           2.000
X -ce-sy-X    6    7.600       180.000           2.000
X -cf-sy-X    6    7.600       180.000           2.000
X -c3-c3-X    9    1.400         0.000           3.000      JCC,7,(1986),230
X -cx-cx-X    9    1.400         0.000           3.000      same as X-c3-c3-X 
X -cy-cy-X    9    1.400         0.000           3.000      same as X-c3-c3-X 
X -c3-ca-X    6    0.000         0.000           2.000      JCC,7,(1986),230
X -c3-n -X    6    0.000         0.000           2.000      JCC,7,(1986),230
X -cx-n -X    6    0.000         0.000           2.000      same as X-c3-n-X 
X -cy-n -X    6    0.000         0.000           2.000      same as X-c3-n-X
X -c3-n2-X    6    0.000         0.000           3.000      JCC,7,(1986),230
X -c3-ne-X    6    0.000         0.000           3.000      JCC,7,(1986),230
X -c3-nf-X    6    0.000         0.000           3.000      JCC,7,(1986),230
X -c3-n3-X    6    1.800         0.000           3.000      Junmei et al, 1999 
X -c3-n4-X    9    1.400         0.000           3.000      JCC,7,(1986),230
X -c3-na-X    6    0.000         0.000           2.000      JCC,7,(1986),230
X -c3-nh-X    6    0.000         0.000           2.000      JCC,7,(1986),230
X -c3-no-X    6    0.000         0.000           2.000      JCC,7,(1986),230
X -c3-oh-X    3    0.500         0.000           3.000      JCC,7,(1986),230
X -c3-os-X    3    1.150         0.000           3.000      JCC,7,(1986),230
X -c3-p2-X    3    0.800       180.000           2.000
X -c3-pe-X    3    0.800       180.000           2.000
X -c3-pf-X    3    0.800       180.000           2.000
X -c3-p3-X    6    0.800         0.000           3.000
X -c3-p4-X    6    0.800         0.000           3.000
X -c3-px-X    6    0.800         0.000           3.000
X -c3-p5-X    9    0.200         0.000           3.000
X -c3-py-X    9    0.200         0.000           3.000
X -c3-sh-X    3    0.750         0.000           3.000      JCC,7,(1986),230
X -c3-ss-X    3    1.000         0.000           3.000      JCC,7,(1986),230
X -c3-s4-X    6    1.200         0.000           3.000      
X -c3-sx-X    6    1.200         0.000           3.000      
X -c3-s6-X    9    1.300         0.000           3.000     
X -c3-sy-X    9    1.300         0.000           3.000     
X -c3-cc-X    6    0.000         0.000           3.000      same as X-c3-ca-X
X -c3-cd-X    6    0.000         0.000           3.000      same as X-c3-ca-X
X -ca-ca-X    4   14.500       180.000           2.000      intrpol.bsd.on C6H6
X -ca-cp-X    4   14.500       180.000           2.000      intrpol.bsd.on C6H6
X -ca-cq-X    4   14.500       180.000           2.000      intrpol.bsd.on C6H6
X -cp-cp-X    4    4.000       180.000           2.000      estimated, intrpol. 
X -cq-cq-X    4    4.000       180.000           2.000      estimated, intrpol. 
X -ca-n -X    4    1.800       180.000           2.000
X -ca-n2-X    2    0.000       180.000           3.000
X -ca-ne-X    2    0.000       180.000           3.000
X -ca-nf-X    2    0.000       180.000           3.000
X -ca-n4-X    4    7.000         0.000           2.000
X -ca-na-X    4    1.200       180.000           2.000
X -ca-nb-X    2    9.60        180.0             2.000      same as X-CA-NC-X
X -ca-nc-X    2    9.60        180.0             2.000      same as X-CA-NC-X
X -ca-nd-X    2    9.60        180.0             2.000      same as X-CA-NC-X
X -ca-nh-X    4    4.200       180.000           2.000
X -cc-nh-X    4    4.200       180.000           2.000      same as X-ca-nh-X
X -cd-nh-X    4    4.200       180.000           2.000      same as X-ca-nh-X
X -ca-no-X    4    2.400       180.000           2.000
X -ca-oh-X    2    1.800       180.000           2.000      Junmei et al, 99
X -ca-os-X    2    1.800       180.000           2.000      same as X-ca-oh-X 
X -ca-p2-X    2    1.200       180.000           2.000
X -ca-pe-X    2    1.200       180.000           2.000      same as X-ca-p2-X
X -ca-pf-X    2    1.200       180.000           2.000      same as X-ca-p2-X
X -ca-pc-X    2    9.600       180.000           2.000      estimated, intrpol 
X -ca-pd-X    2    9.600       180.000           2.000      estimated, intrpol 
X -ca-p3-X    4    0.000       180.000           2.000
X -ca-p4-X    4    2.100       180.000           2.000
X -ca-px-X    4    2.100       180.000           2.000      estimated, same as X-ca-p4-X
X -ca-p5-X    6    8.800       180.000           2.000
X -ca-py-X    6    8.800       180.000           2.000      estimated, same as X-ca-p5-X
X -ca-sh-X    2    0.000       180.000           2.000
X -ca-ss-X    2    0.800       180.000           2.000
X -ca-s4-X    4    1.200         0.000           2.000
X -ca-sx-X    4    1.200         0.000           2.000      estimated, same as X-ca-s4-X
X -ca-s6-X    6    7.800       180.000           2.000
X -ca-sy-X    6    7.800       180.000           2.000      estimated, same as X-ca-s6-X
X -n -cc-X    4    6.600       180.000           2.000      statistic value from parm94
X -n -cd-X    4    6.600       180.000           2.000      statistic value from parm94
X -n -n -X    4    4.600         0.000           2.000
X -n -n2-X    2    0.800         0.000           2.000
X -n -ne-X    2    0.800         0.000           2.000
X -n -nf-X    2    0.800         0.000           2.000
X -n -n3-X    4    4.300         0.000           2.000
X -n -n4-X    4    3.800         0.000           2.000
X -n -na-X    4    2.800         0.000           2.000
X -n -nc-X    2    9.600       180.000           2.000      estimated, intrpol.
X -n -nd-X    2    9.600       180.000           2.000      estimated, intrpol.
X -n -nh-X    4    4.400         0.000           2.000
X -n -no-X    4    5.500       180.000           2.000
X -n -oh-X    2    3.000         0.000           2.000
X -n -os-X    2    2.200         0.000           2.000
X -n -p2-X    2    2.000       180.000           2.000
X -n -pe-X    2    2.000       180.000           2.000
X -n -pf-X    2    2.000       180.000           2.000      estimated, intrpol.
X -n -pc-X    2    9.600       180.000           2.000      estimated, intrpol.
X -n -pd-X    2    9.600       180.000           2.000
X -n -p3-X    4    9.000         0.000           2.000
X -n -p4-X    4    1.300         0.000           2.000
X -n -px-X    4    1.300         0.000           2.000
X -n -p5-X    6   13.200       180.000           2.000
X -n -py-X    6   13.200       180.000           2.000
X -n -sh-X    2    2.200         0.000           2.000
X -n -ss-X    2    3.000         0.000           2.000
X -n -s4-X    4    6.000         0.000           3.000
X -n -sx-X    4    6.000         0.000           3.000
X -n -s6-X    6    6.600       180.000           2.000
X -n -sy-X    6    6.600       180.000           2.000
X -n1-c2-X    2    0.000       180.000           2.000     
X -n1-c3-X    3    0.000       180.000           2.000     
X -n1-ca-X    2    0.000       180.000           2.000     
X -n1-cc-X    2    0.000       180.000           2.000     
X -n1-cd-X    2    0.000       180.000           2.000     
X -n1-ce-X    2    0.000       180.000           2.000     
X -n1-cf-X    2    0.000       180.000           2.000     
X -n1-cu-X    2    0.000       180.000           2.000     
X -n1-cv-X    2    0.000       180.000           2.000     
X -n1-cx-X    3    0.000       180.000           2.000     
X -n1-cy-X    3    0.000       180.000           2.000     
X -n1-n -X    2    0.000       180.000           2.000     
X -n1-n1-X    1    0.000       180.000           2.000     
X -n1-n2-X    1    0.000       180.000           2.000     
X -n1-n3-X    2    0.000       180.000           2.000     
X -n1-n4-X    3    0.000       180.000           2.000     
X -n1-na-X    2    0.000       180.000           2.000     
X -n1-nb-X    2    0.000       180.000           2.000     
X -n1-nc-X    2    0.000       180.000           2.000     
X -n1-nd-X    2    0.000       180.000           2.000     
X -n1-ne-X    2    0.000       180.000           2.000     
X -n1-nf-X    2    0.000       180.000           2.000     
X -n1-nh-X    2    0.000       180.000           2.000     
X -n1-no-X    2    0.000       180.000           2.000     
X -n1-oh-X    1    0.000       180.000           2.000     
X -n1-os-X    1    0.000       180.000           2.000     
X -n1-p2-X    1    0.000       180.000           2.000     
X -n1-pb-X    1    0.000       180.000           2.000     
X -n1-pc-X    1    0.000       180.000           2.000     
X -n1-pd-X    1    0.000       180.000           2.000     
X -n1-pe-X    1    0.000       180.000           2.000     
X -n1-pf-X    1    0.000       180.000           2.000     
X -n1-p3-X    2    0.000       180.000           2.000     
X -n1-p4-X    2    0.000       180.000           2.000     
X -n1-px-X    2    0.000       180.000           2.000     
X -n1-p5-X    3    0.000       180.000           2.000     
X -n1-py-X    3    0.000       180.000           2.000     
X -n1-s2-X    1    0.000       180.000           2.000     
X -n1-sh-X    1    0.000       180.000           2.000     
X -n1-ss-X    1    0.000       180.000           2.000     
X -n1-s4-X    2    0.000       180.000           2.000     
X -n1-sx-X    2    0.000       180.000           2.000     
X -n1-s6-X    3    0.000       180.000           2.000     
X -n1-sy-X    3    0.000       180.000           2.000     
X -n2-n2-X    1    3.000       180.000          -2.000      double bond
X -n2-n2-X    1    2.800         0.000           1.000      double bond
X -n2-ne-X    1    3.000       180.000          -2.000      double bond
X -n2-ne-X    1    2.800         0.000           1.000      double bond
X -n2-nf-X    1    3.000       180.000          -2.000      double bond
X -n2-nf-X    1    2.800         0.000           1.000      double bond
X -ne-nf-X    1    3.000       180.000          -2.000      double bond
X -ne-nf-X    1    2.800         0.000           1.000      double bond
X -ne-ne-X    1    1.200       180.000           2.000      single bond, intrpol
X -nf-nf-X    1    1.200       180.000           2.000      single bond, intrpol
X -nc-nc-X    1    4.000       180.000           2.000      estimated, intrpol 
X -nd-nd-X    1    4.000       180.000           2.000      estimated, intrpol  
X -nc-nd-X    1    4.000       180.000           2.000      estimated, intrpol 
X -n2-nc-X    1    3.000       180.000          -2.000      same as X-n2-n2-X
X -n2-nc-X    1    2.800         0.000           1.000      
X -n2-nd-X    1    3.000       180.000          -2.000      same as X-n2-n2-X 
X -n2-nd-X    1    2.800         0.000           1.000      
X -n2-n3-X    2   12.200       180.000           2.000
X -ne-n3-X    2   12.200       180.000           2.000
X -nf-n3-X    2   12.200       180.000           2.000
X -n2-n4-X    3   24.000       180.000           2.000
X -ne-n4-X    3   24.000       180.000           2.000
X -nf-n4-X    3   24.000       180.000           2.000
X -n2-na-X    2    3.400       180.000           2.000
X -ne-na-X    2    3.400       180.000           2.000
X -nf-na-X    2    3.400       180.000           2.000
X -na-nc-X    2    9.600       180.000           2.000      estimated, intrpol.
X -na-nd-X    2    9.600       180.000           2.000      estimated, intrpol.
X -n2-nh-X    2    5.600       180.000           2.000
X -ne-nh-X    2    5.600       180.000           2.000
X -nf-nh-X    2    5.600       180.000           2.000
X -n2-no-X    2    1.500       180.000           2.000
X -ne-no-X    2    1.500       180.000           2.000
X -nf-no-X    2    1.500       180.000           2.000
X -n2-oh-X    1    3.200       180.000           2.000
X -ne-oh-X    1    3.200       180.000           2.000
X -nf-oh-X    1    3.200       180.000           2.000
X -n2-os-X    1    3.000       180.000           2.000
X -ne-os-X    1    3.000       180.000           2.000
X -nf-os-X    1    3.000       180.000           2.000
X -nc-os-X    1    4.800       180.000           2.000      estimated, intrpol.
X -nc-ss-X    1    4.800       180.000           2.000      estimated, intrpol.
X -n2-p2-X    1    5.400       180.000           2.000      estimated, intrpol.
X -n2-pe-X    1    5.400       180.000           2.000      estimated, intrpol.
X -n2-pf-X    1    5.400       180.000           2.000      estimated, intrpol.
X -ne-pf-X    1    5.400       180.000           2.000      estimated, intrpol.
X -n2-pc-X    1    5.400       180.000           2.000      estimated, intrpol.
X -n2-pd-X    1    5.400       180.000           2.000      estimated, intrpol.
X -nc-p2-X    1    5.400       180.000           2.000      estimated, intrpol.
X -nd-p2-X    1    5.400       180.000           2.000      estimated, intrpol.
X -nc-pc-X    1    6.600       180.000           2.000      estimated, intrpol.
X -nd-pd-X    1    6.600       180.000           2.000      estimated, intrpol.
X -nd-pc-X    1    6.600       180.000           2.000      estimated, intrpol. 
X -nc-pd-X    1    6.600       180.000           2.000      estimated, intrpol. 
X -ne-pe-X    1    0.600         0.000           1.000      single bond
X -nf-pf-X    1    0.600         0.000           1.000      single bond
X -n2-p3-X    2    4.200       180.000           2.000
X -n2-p4-X    2   13.300       180.000           2.000      estimated  !!!
X -ne-p4-X    2   13.300       180.000           2.000      estimated  !!!
X -nf-p4-X    2   13.300       180.000           2.000      estimated  !!!
X -n2-p5-X    3   20.000       180.000           2.000      estimated  !!!
X -ne-p5-X    3    3.000       180.000           3.000
X -nf-p5-X    3    3.000       180.000           3.000
X -ne-px-X    3    3.000       180.000           3.000
X -nf-px-X    3    3.000       180.000           3.000
X -n2-sh-X    1    2.100       180.000           2.000
X -ne-sh-X    1    2.100       180.000           2.000
X -nf-sh-X    1    2.100       180.000           2.000
X -n2-ss-X    1    2.800       180.000          -2.000
X -n2-ss-X    1    1.300       180.000           1.000
X -ne-ss-X    1    2.800       180.000          -2.000
X -ne-ss-X    1    1.300       180.000           1.000
X -nf-ss-X    1    2.800       180.000          -2.000
X -nf-ss-X    1    1.300       180.000           1.000
X -n2-s4-X    2   13.300       180.000           2.000      estimated !!!
X -ne-sx-X    2    3.000       180.000           3.000
X -nf-sx-X    2    3.000       180.000           3.000
X -n2-s6-X    3   20.000       180.000           2.000      estimated  !!!
X -ne-sy-X    3    1.500       180.000          -3.000
X -ne-sy-X    3   20.400       180.000           1.000
X -nf-sy-X    3    1.500       180.000          -3.000
X -nf-sy-X    3   20.400       180.000           1.000
X -n3-n3-X    4    9.000         0.000           2.000
X -n3-n4-X    6    1.500         0.000           3.000
X -n3-na-X    4    6.400         0.000           2.000
X -n3-nh-X    4    7.600         0.000           2.000
X -n3-no-X    4   16.000       180.000           2.000
X -n3-oh-X    1    2.200         0.000           2.000
X -n3-os-X    1    1.800         0.000           2.000
X -n3-p2-X    2    6.400       180.000           2.000
X -n3-pe-X    2    6.400       180.000           2.000
X -n3-pf-X    2    6.400       180.000           2.000
X -n3-p3-X    4    9.400         0.000           2.000
X -n3-p4-X    4    8.400       180.000           2.000
X -n3-px-X    4    8.400       180.000           2.000
X -n3-p5-X    6   18.000       180.000           2.000
X -n3-py-X    6   18.000       180.000           2.000
X -n3-sh-X    1    3.100         0.000           2.000
X -n3-ss-X    1    2.600         0.000           2.000
X -n3-s4-X    4   15.000         0.000           2.000
X -n3-sx-X    4   15.000         0.000           2.000
X -n3-s6-X    6   18.800         0.000           2.000
X -n3-sy-X    6   18.800         0.000           2.000
X -n4-n4-X    9    1.700         0.000           3.000
X -n4-na-X    6    1.400         0.000           3.000
X -n4-nh-X    6    1.100         0.000           3.000
X -n4-no-X    6    0.500       180.000           3.000
X -n4-oh-X    3    1.000         0.000           3.000
X -n4-os-X    3    1.700         0.000           3.000
X -n4-p2-X    3    0.500       180.000           3.000
X -n4-pe-X    3    0.500       180.000           3.000
X -n4-pf-X    3    0.500       180.000           3.000
X -n4-p3-X    6    0.900         0.000           3.000
X -n4-p4-X    4    0.200         0.000           3.000
X -n4-px-X    4    0.200         0.000           3.000
X -n4-p5-X    9    0.800         0.000           3.000
X -n4-py-X    9    0.800         0.000           3.000
X -n4-sh-X    3    2.000         0.000           3.000
X -n4-ss-X    3    1.000         0.000           3.000
X -n4-s4-X    6    1.700         0.000           3.000
X -n4-sx-X    6    1.700         0.000           3.000
X -n4-s6-X    9    1.200         0.000           3.000
X -n4-sy-X    9    1.200         0.000           3.000
X -na-na-X    4    3.600         0.000           2.000
X -na-nh-X    4    4.800         0.000           2.000
X -na-no-X    4   24.000       180.000           2.000
X -na-oh-X    2    2.000         0.000           2.000
X -na-os-X    2    1.300         0.000           2.000
X -na-p2-X    1    1.000       180.000           2.000
X -na-pe-X    1    1.000       180.000           2.000
X -na-pf-X    1    1.000       180.000           2.000
X -na-p3-X    4    5.800         0.000           2.000
X -na-p4-X    4    4.400         0.000           3.000
X -na-px-X    4    4.400         0.000           3.000
X -na-p5-X    6    5.000       180.000           2.000
X -na-py-X    6    5.000       180.000           2.000
X -na-sh-X    2    3.600         0.000           2.000
X -na-ss-X    2   15.600         0.000           2.000
X -na-s4-X    4    4.200         0.000           2.000
X -na-sx-X    4    4.200         0.000           2.000
X -na-s6-X    6   22.000       180.000           2.000
X -na-sy-X    6   22.000       180.000           2.000
X -nh-nh-X    4    7.200       180.000           3.000
X -nh-no-X    4   10.200       180.000           2.000
X -nh-oh-X    2    3.000         0.000           2.000
X -nh-os-X    2    3.000         0.000           1.000
X -nh-p2-X    2    2.800       180.000           2.000
X -nh-pe-X    2    2.800       180.000           2.000
X -nh-pf-X    2    2.800       180.000           2.000
X -nh-p3-X    4    9.400         0.000           2.000
X -nh-p4-X    4    4.700         0.000           3.000
X -nh-px-X    4    4.700         0.000           3.000
X -nh-p5-X    6    4.800         0.000           2.000
X -nh-py-X    6    4.800         0.000           2.000
X -nh-sh-X    2    3.200         0.000           2.000
X -nh-ss-X    2    4.200         0.000           2.000
X -nh-s4-X    4    3.000         0.000          -2.000
X -nh-s4-X    4    0.400       180.000           3.000
X -nh-sx-X    4    3.000         0.000          -2.000
X -nh-sx-X    4    0.400       180.000           3.000
X -nh-s6-X    6    0.600       180.000           2.000
X -nh-sy-X    6    0.600       180.000           2.000
X -no-no-X    4    1.600       180.000          -4.000
X -no-no-X    4    7.200       180.000           2.000
X -no-oh-X    2    7.800       180.000           2.000
X -no-os-X    2    6.000       180.000           2.000
X -no-p2-X    1    0.300       180.000           2.000
X -no-pe-X    1    0.300       180.000           2.000
X -no-pf-X    1    0.300       180.000           2.000
X -no-p3-X    4    7.600       180.000           2.000
X -no-p4-X    4    2.300       180.000           2.000
X -no-px-X    4    2.300       180.000           2.000
X -no-p5-X    6   14.400         0.000          -2.000
X -no-p5-X    6    2.400         0.000           3.000
X -no-py-X    6   14.400         0.000          -2.000
X -no-py-X    6    2.400         0.000           3.000
X -no-sh-X    2    4.600       180.000           2.000
X -no-ss-X    2    5.400       180.000           2.000
X -no-s4-X    4   10.400       180.000           2.000
X -no-sx-X    4   10.400       180.000           2.000
X -no-s6-X    6    2.000         0.000           2.000
X -no-sy-X    6    2.000         0.000           2.000
X -oh-oh-X    1    1.600         0.000           2.000
X -oh-os-X    1    1.600         0.000           2.000
X -oh-p2-X    1    1.500       180.000           2.000
X -oh-pe-X    1    1.500       180.000           2.000
X -oh-pf-X    1    1.500       180.000           2.000
X -oh-p3-X    2    0.800       180.000           3.000
X -oh-p4-X    2    1.400         0.000           1.000
X -oh-px-X    2    1.400         0.000           1.000
X -oh-p5-X    3    1.600         0.000           3.000
X -oh-py-X    3    1.600         0.000           3.000
X -oh-sh-X    1    2.400         0.000           2.000
X -oh-ss-X    1    2.400         0.000           2.000
X -oh-s4-X    2   10.000         0.000           1.000
X -oh-sx-X    2   10.000         0.000           1.000
X -oh-s6-X    3   28.500       180.000           1.000
X -oh-sy-X    3   28.500       180.000           1.000
X -os-os-X    1    1.000         0.000           1.000
X -os-ss-X    1    2.200         0.000           2.000
X -os-sh-X    1    1.800         0.000           2.000
X -os-s4-X    2    3.300         0.000           3.000
X -os-sx-X    2    3.300         0.000           3.000
X -os-s6-X    3    3.600       180.000           2.000
X -os-sy-X    3    3.600       180.000           2.000
X -os-p2-X    1    3.000       180.000          -2.000
X -os-p2-X    1    2.000       180.000           1.000
X -os-pe-X    1    3.000       180.000          -2.000
X -os-pe-X    1    2.000       180.000           1.000
X -os-pf-X    1    3.000       180.000          -2.000
X -os-pf-X    1    2.000       180.000           1.000
X -os-p3-X    2    4.400         0.000           2.000
X -os-p4-X    2    2.100       180.000           2.000
X -os-px-X    2    2.100       180.000           2.000
X -os-p5-X    3    2.400         0.000           2.000
X -os-py-X    3    2.400         0.000           2.000
X -p2-p2-X    1    6.600       180.000           2.000      estimated, intrpol.
X -p2-pe-X    1    6.600       180.000           2.000      estimated, intrpol.
X -p2-pf-X    1    6.600       180.000           2.000      estimated, intrpol.
X -p2-pc-X    1    6.600       180.000           2.000      estimated, intrpol.
X -p2-pd-X    1    6.600       180.000           2.000      estimated, intrpol.
X -pe-pe-X    1    1.200       180.000           2.000      single bond
X -pf-pf-X    1    1.200       180.000           2.000      single bond
X -pc-pc-X    1    7.200       180.000           2.000      estimated, intrpol. 
X -pd-pd-X    1    7.200       180.000           2.000      estimated, intrpol.  
X -pc-pd-X    1    7.200       180.000           2.000      estimated, intrpol. 
X -p2-p3-X    2    2.400         0.000           1.000
X -pe-p3-X    2    2.400         0.000           1.000
X -pf-p3-X    2    2.400         0.000           1.000
X -p2-p4-X    2   13.300       180.000           2.000      estimated  !!!
X -pe-px-X    2    4.900         0.000           2.000
X -pf-px-X    2    4.900         0.000           2.000
X -p2-p5-X    3   20.000       180.000           2.000      estimated  !!!
X -pe-py-X    3    5.700         0.000           1.000
X -pf-py-X    3    5.700         0.000           1.000
